,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,Class
51,2.738351254480286,43.143507030603814,1.1883711668657904,4.745657568238212,0.5332462761300711,0.24781770908717296,0.004678181433790089,0.001653575574971556,0.06839723264716263,0.040664180490593387,0.9912140370873462,0.8612847576897343,0.0
52,3.1047391477499002,52.277915632754336,1.2385503783353249,5.214226633581473,0.5255933809410339,0.23941538377768962,0.0045037200713515255,0.0015806287418390196,0.0671097613715883,0.03975712190084966,0.990001344400767,0.8267748881807866,0.0
53,4.033452807646356,46.756823821339964,1.3508562325766633,5.447477253928866,0.5141976570833752,0.1719464896379326,0.003311118057845362,0.0009778980502585723,0.057542315367435135,0.03127136150311611,0.9917683272088729,0.9050821007014037,0.0
54,4.117483074472322,35.27129859387922,1.4372759856630821,4.4937965260545925,0.49134990337104567,0.22284474174171215,0.003945840214644571,0.0015648079163647888,0.06281592325712144,0.03955765306947303,0.9864668136637356,0.8827764809289886,0.0
55,3.780167264038233,51.22870140612078,1.3405017921146958,5.23779983457403,0.5124949093578384,0.22132195976400712,0.0045627197321034775,0.0017689393239701417,0.06754790694095175,0.04205876037129651,0.9874264144602413,0.8267821824214626,0.0
56,3.6367980884109907,48.93672456575683,1.3269613699721228,5.335401157981803,0.5121779575147456,0.1958926755028788,0.003963048449030557,0.0012793489140243322,0.06295274774805748,0.03576798727947006,0.9905862519107559,0.8700449823498666,0.0
57,3.760254878534448,47.994210090984296,1.3333333333333335,5.301075268817206,0.5126442623838503,0.1983475556636664,0.003980256683416544,0.0013135561042388868,0.0630892755023906,0.03624301455782737,0.9898632909949691,0.8670669067041945,0.0
58,4.072082835523695,46.88751033912323,1.4635603345280768,5.368899917287013,0.4732884081357351,0.16595401094805934,0.003212626688686863,0.0011369614847562496,0.05668003783244029,0.033718859481842646,0.9912244153482729,0.8982259700775764,0.0
59,3.0553564317005164,38.84615384615386,1.1867781760254876,4.30272952853598,0.5477568457738715,0.3012203419993635,0.004714659718663607,0.0020152310935149325,0.06866337974978808,0.04489132537044248,0.9905072568302743,0.8797099755640057,0.0
60,2.649542015133413,40.363110008271306,1.1258462763839108,4.199338296112491,0.5556444344468359,0.32553582517878266,0.005008389212514716,0.0022329598592305713,0.07076997394739323,0.047254204672500535,0.9913125628055588,0.8678866290424604,0.0
61,2.357228195937873,31.164185277088503,1.0525686977299882,4.0500413564929705,0.5722612943954779,0.28693618376181323,0.006613195845091632,0.0022628911506683055,0.08132155830461951,0.047569855482945345,0.9926956613998931,0.9048199958947077,0.0
62,2.4643568299482275,40.577750206782476,1.1007566706491438,4.3130686517783285,0.557706912485937,0.3208905194304619,0.00543978458145371,0.0022197045730224314,0.0737548953050149,0.04711374080905093,0.9912183656188488,0.8528395269374991,0.0
63,2.526881720430108,25.94830438378826,1.1178813221823976,3.3560794044665028,0.5521717047218115,0.36564397478316985,0.004908311830970412,0.0025191885233508543,0.07005934506524031,0.050191518440378495,0.9919748998514869,0.9167574979755169,0.0
64,3.181600955794504,31.91563275434243,1.2835523695738755,3.5831265508684864,0.5137231754418805,0.3576438127129399,0.004199602196373391,0.002434354691618758,0.06480433778979144,0.04933918008660823,0.9928168919562699,0.928557732765242,0.0
65,4.274392672242133,30.29321753515301,1.4460374352847474,3.8622828784119108,0.48990880732715164,0.2895448544120604,0.004182711164464567,0.0019507505399604973,0.06467388317137426,0.04416730170567925,0.989409072332404,0.9258314321304197,0.0
66,3.437275985663082,30.538047973531842,1.3297491039426523,3.9532671629445817,0.5046791444166002,0.28648290678733507,0.0037465577583681567,0.0016486155323904464,0.06120913133159265,0.04060314682866891,0.9924871331422481,0.933575115941141,0.0
67,3.0864197530864184,26.525641025641022,1.3365193150139387,3.674524400330853,0.48595660439802224,0.29483448830583514,0.0034753496403954823,0.0016021792716741892,0.05895209614929296,0.04002723162640891,0.9949768358599977,0.9571097412546554,0.0
68,3.0864197530864184,26.525641025641022,1.3365193150139387,3.674524400330853,0.48595660439802224,0.29483448830583514,0.0034753496403954823,0.0016021792716741892,0.05895209614929296,0.04002723162640891,0.9949768358599977,0.9571097412546554,0.0
69,2.1039426523297498,29.54301075268819,1.0135404221425726,4.059966914805624,0.5840510545831573,0.27494068541417144,0.007265126236276829,0.002480790952335017,0.08523570986550666,0.049807539111413814,0.9912642987679912,0.8773154068689963,0.0
70,2.448028673835125,35.764681555004145,1.1346077260055756,4.189826302729528,0.5445398388130003,0.30037788591168524,0.005038840650322176,0.0019588747476364543,0.07098479168330478,0.04425917698778926,0.9918450542572599,0.8808302252349753,0.0
71,2.631620868180008,37.360628618693156,1.2138590203106328,4.3258891645988395,0.5156788062372524,0.284365197608817,0.004213479804749188,0.0016785468238281818,0.06491132262363161,0.04097007229464188,0.9927982941331497,0.8957619666261073,0.0
72,10.38311429709279,34.10752688172044,2.1385902031063315,3.826302729528536,0.42039366442174786,0.31533678287674266,0.004339805691278564,0.002885462012573195,0.06587720160479317,0.05371649665208254,0.9523718525398537,0.8410440821552968,0.0
73,2.686977299880525,39.273779983457395,1.1752289924332935,4.425971877584783,0.5361178055083383,0.2870133124125839,0.004261615280658374,0.0016422872022007534,0.06528104840348671,0.04052514283997964,0.9933145947301036,0.900350078406842,0.0
74,13.048984468339306,39.07030603804795,2.4181600955794504,4.155500413564933,0.37441372540033624,0.28593925549006766,0.0022408768999040616,0.0015856743023956665,0.04733790130438887,0.03982052614413409,0.9790272046619206,0.9374564481126891,0.0
75,2.1254480286738358,24.494623655913976,1.0079649542015134,3.363110008271298,0.5874469224203154,0.3425983472432849,0.006407014234936968,0.0028580962604015515,0.08004382696333907,0.05346116590948566,0.990911142798924,0.892751762155883,0.0
76,2.0035842293906807,25.510752688172047,0.9633612106730386,3.4338296112489664,0.6017248584755285,0.3524268562858447,0.0070664781849547375,0.0031643361307973497,0.08406234701074398,0.05625243222117022,0.9904484544684828,0.8749899946182933,0.0
77,2.7933094384707293,26.201819685690655,1.2218239745121464,3.4019851116625306,0.5211864322371734,0.35302565757336835,0.004534964515351885,0.002527141695075738,0.06734214516446506,0.05027068425111934,0.9916970711554856,0.9198355597038422,0.0
78,2.311031461569097,31.05045492142266,1.1099163679808846,3.7559966914805614,0.5496183476334644,0.3202809304474035,0.005307749050335433,0.0026066734123245763,0.07285430014992549,0.051055591391389994,0.9926788929156101,0.9025489298595852,0.0
79,2.997610513739546,27.808105872622,1.236559139784946,3.605459057071961,0.521989545717979,0.31637258734317786,0.004042349068320814,0.002022243567508916,0.063579470494184,0.04496936254283483,0.9925587957118859,0.9314375364086873,0.0
80,5.694544006371964,39.38585607940446,1.7502986857825569,4.773779983457404,0.42635086758994106,0.21472277820478514,0.0026546675313606203,0.0011566306191296187,0.05152346583218777,0.03400927254631623,0.9890806809524377,0.9247126545920645,0.0
81,3.440461967343688,36.390405293631105,1.3767423337315812,4.56658395368073,0.48600495982425596,0.2120572632409455,0.003749095378185447,0.0013451977551873495,0.061229856917891345,0.036676937647346586,0.989916536573641,0.8934234732620749,0.0
82,3.619673436877738,42.886683209263865,1.407805655117483,5.114971050454923,0.4818700913271791,0.18454152461776085,0.003485420819045343,0.0011988764990445934,0.05903745268086474,0.03462479601448351,0.9909439674729755,0.8919380660012847,0.0
83,3.594583831142972,43.38751033912323,1.3962564715252892,5.144334160463193,0.48347255542024514,0.1895371662725585,0.0038985770455475816,0.0012861048340917067,0.062438586191133294,0.03586230380346063,0.9887263979631554,0.8628040304620593,0.0
84,3.4034249303066515,36.057071960297776,1.3094384707287934,4.48552522746071,0.5099308220122318,0.23937764614114665,0.0046145823371193054,0.001855055925335282,0.0679307171839022,0.043070360171877854,0.9886813713666237,0.8791709780768303,0.0
85,8.822381521306253,94.0967741935484,2.0896057347670256,7.149710504549215,0.39528609388251307,0.17833920467980352,0.002060071487922278,0.0008423520590334008,0.045388010398367075,0.029023302000864767,0.989921224773215,0.8929313332466635,0.0
86,7.257268020708879,101.28949545078581,1.9199522102747908,7.390405293631104,0.41464431700480014,0.18386367745909962,0.0029830513958415696,0.0012212822086351265,0.05461731772836862,0.03494684833622521,0.9831140165698181,0.7641317371278057,0.0
87,6.979689366786141,101.23035566583957,1.8988450816407805,7.415632754342432,0.41425718001002837,0.18592720420904843,0.00296727057260281,0.0011439739587502337,0.05447265894559224,0.03382268408553989,0.9860258079674178,0.7955072541646235,0.0
88,4.775388291517322,44.57113316790736,1.5479888490641185,4.605045492142267,0.4681208582288928,0.27128477785802885,0.0033153209906677445,0.001504004635758418,0.05757882415148598,0.03878149862703114,0.98896763955957,0.8979114085204285,0.0
89,5.014735165272799,40.83085194375518,1.5969733174034253,4.461124896608767,0.45581121849907447,0.26694434099696285,0.0033392697776934016,0.0015723334982119903,0.05778641516562004,0.039652660670023016,0.9869264453668886,0.8957738530705874,0.0
90,5.270410195141376,48.279983457402835,1.598566308243728,4.6033912324234905,0.4693573617888773,0.27830400751001844,0.003637202204366894,0.001875751275415087,0.060309221553315494,0.043309944301685346,0.9873702218070148,0.8803040607794831,0.0
91,4.993229788928713,28.636889991728697,1.5659099960175233,3.5459057071960296,0.4699443474039993,0.2958729572943646,0.0032730537605860375,0.001745592916648708,0.05721060881153108,0.04178029340070158,0.9883459212617101,0.9348830506347328,0.0
92,5.197132616487455,27.366004962779158,1.6097172441258465,3.5612076095947063,0.4609138477035659,0.2804576774954608,0.0030565630699236393,0.0016385244112771535,0.05528619239849711,0.04047869082958531,0.9891980123096592,0.9444735021467122,0.0
93,12.4189565909996,27.592638544251443,2.6148944643568304,3.7696443341604615,0.32791254725974633,0.2798271375314484,0.0022141525912032453,0.0016290319159926138,0.04705478287276699,0.040361267522125883,0.9665449258040186,0.9252011284354292,0.0
94,5.862604540023896,69.0082712985939,1.763042612504979,5.838709677419357,0.42742239243135494,0.21350609693953101,0.002424695735418876,0.0010140721539104631,0.04924119957331336,0.031844499586435066,0.9933918871267297,0.9231175344033028,0.0
95,10.295499800876142,61.377584780810615,2.1473516527279966,5.644747725392885,0.39513193216881726,0.21322680194304217,0.00196808276954558,0.0008994780666917067,0.044363078900653184,0.02999129984998494,0.9879348985756649,0.9282526063786435,0.0
96,9.875348466746313,60.227047146401986,2.0832337714058142,5.547146401985112,0.4044542281469471,0.2049325240886985,0.0022166902110205334,0.0010050927664791425,0.04708173967708217,0.03170319804813298,0.98655186627683,0.9190642467475192,0.0
97,3.614097968936677,29.550868486352353,1.3703703703703705,3.8246484698097607,0.4936760680156592,0.2939989864524718,0.004116098644260751,0.001919964068767398,0.0641568285084351,0.04381739459127389,0.9900789570120172,0.9198532265974974,0.0
98,3.133811230585423,29.308519437551695,1.3209876543209875,3.6550868486352344,0.49219931773813613,0.3044493427470883,0.003867332601547218,0.001930995887611593,0.06218788146855638,0.043943098293265495,0.9920861503022737,0.924901173762916,0.0
99,4.878932696136998,30.272125723738622,1.4619673436877743,3.870140612076096,0.4972920360454087,0.2759754831280164,0.0038952464195373885,0.0018379523302280043,0.062411909276494565,0.04287134626097021,0.9875528768948802,0.9218195787614576,0.0
100,5.28395061728395,31.808105872621997,1.6567104739147755,3.8370554177005785,0.4460878624880109,0.29375281090870564,0.002757123931483631,0.0015612161613922607,0.05250832249733018,0.039512227998333135,0.9902465125547006,0.9413200027844829,0.0
101,3.5276782158502598,44.35980148883373,1.4209478295499796,4.709677419354836,0.4717375325021217,0.2456177816147561,0.003146569272818079,0.001332455576832428,0.05609428912837811,0.03650281601236305,0.992494098649364,0.9042656147973694,0.0
102,3.676224611708483,51.636062861869284,1.4460374352847472,5.312655086848635,0.46855978840044427,0.21761651130380355,0.0030736920036903335,0.0011828846376192891,0.05544088747206644,0.034393089969051764,0.9930107459828644,0.9037387729160967,0.0
103,4.744324970131422,53.69561621174525,1.5623257666268417,5.312655086848638,0.46256306517104195,0.2144005343394519,0.003105967355741468,0.001157998906738201,0.05573120630079227,0.03402938299085367,0.9908542648854274,0.8959320635848863,0.0
104,3.596176821983274,32.156741108354,1.3835125448028673,4.378411910669976,0.4889782741454132,0.21383931628200922,0.003967806486187973,0.0014773230273910653,0.06299052695594769,0.03843596008155729,0.9891409099990728,0.9039836772344755,0.0
105,2.992035045798487,41.80438378825478,1.3162086818000795,4.837468982630273,0.4953202216721754,0.22664818707746476,0.003454414276902854,0.0012595087436998904,0.05877426543056795,0.0354895582347807,0.9932251889546511,0.9038410604291416,0.0
106,3.650736758263641,50.08478081058726,1.4253285543608123,5.235318444995863,0.47726852447361917,0.212923259510258,0.0030894728269290953,0.0011759576816008414,0.05558302642829999,0.034292239378623864,0.9935966904651218,0.9121372777407303,0.0
107,3.640382317801673,49.6641852770885,1.4253285543608125,5.072787427626141,0.4774205621085845,0.21796245739619194,0.003024446319111084,0.0011772404512338877,0.054994966307027444,0.03431093777840949,0.9938790081118285,0.9159693659072509,0.0
108,3.33731581043409,37.31679073614559,1.3771405814416569,4.80479735318445,0.4840097597674664,0.19667722826917217,0.0038310129179122813,0.0014253280982649429,0.06189517685500447,0.037753517693917514,0.9900381082041299,0.8855450293883304,0.0
109,3.258861011549183,36.86021505376344,1.3090402230187181,4.578163771712161,0.5083427337227701,0.22209694454842008,0.0034131779548719197,0.0012443720620299505,0.05842240969758026,0.03527565820831626,0.9929779408441904,0.9210471659319825,0.0
110,5.260852250099562,41.75806451612902,1.6678614097968942,4.850703060380481,0.4338898549496615,0.21225331555993715,0.0029705218979937105,0.0012252160355097999,0.05450249441992275,0.035003086085512516,0.9895815928848581,0.9178083797863112,0.0
111,5.260852250099562,41.75806451612902,1.6678614097968942,4.850703060380481,0.4338898549496615,0.21225331555993715,0.0029705218979937105,0.0012252160355097999,0.05450249441992275,0.035003086085512516,0.9895815928848581,0.9178083797863112,0.0
112,5.333333333333332,39.100496277915646,1.6710473914774988,4.639784946236558,0.43789243382510507,0.21719278473497636,0.0031279336272848697,0.0013348500801474462,0.05592793244242871,0.036535600174999815,0.9895124726577846,0.9223664344845461,0.0
113,3.8299482277976913,39.437138130686506,1.4436479490242928,4.725806451612901,0.47567813954827926,0.21107939304412573,0.00312547530808687,0.0011275545074472474,0.05590595056062342,0.03357907841867087,0.9925866524603137,0.9243818231321911,0.0
114,4.365989645559538,36.81348221670803,1.5089605734767024,4.489247311827958,0.47272592913647044,0.22213725073233223,0.0028917763830384855,0.0011899826295888088,0.05377523949773246,0.03449612484886975,0.9920834684779432,0.9327465540180513,0.0
115,4.423337315810433,40.407775020678265,1.5798486658701718,4.579818031430935,0.4452183188107884,0.23195136828964777,0.0025742567034002994,0.0011223379109395277,0.0507371333778358,0.03350131207788029,0.9932877974589862,0.9392727285368194,0.0
116,4.531660692951015,35.57940446650126,1.5854241338112307,4.723325062034739,0.445656932163913,0.18845286936004316,0.0029280960666734236,0.0011759576816008422,0.054111884708199026,0.03429223937862388,0.9909601873091516,0.9294589138678332,0.0
117,4.207088809239346,35.93010752688171,1.497411389884508,4.724979321753515,0.47043262508421146,0.1939985574551285,0.0036107950981432396,0.001342974287823404,0.06008989181337606,0.03664661359284653,0.9882910363657146,0.9007980323568925,0.0
118,3.571883711668658,39.714640198511155,1.3934687375547592,4.813895781637718,0.48626233090820636,0.20839329927064373,0.0033512441712062312,0.0011796349545489064,0.05788993151841027,0.03434581422166181,0.9919584408630682,0.9117091677364133,0.0
119,4.820390282755873,41.27543424317617,1.5993628036638794,4.969396195202649,0.45694826455298315,0.18981708305130218,0.0031529133223613002,0.0012010999664085395,0.056150808741827575,0.034656889162308545,0.9882419014749844,0.8992685544999891,0.0
120,3.0071684587813614,32.97394540942929,1.3146156909597768,4.516542597187758,0.4928499043207287,0.20718219085256126,0.003294861430890858,0.0012143552526166794,0.057400883537545466,0.03484760038534475,0.9940047491842895,0.9346762243533291,0.0
121,3.820390282755875,36.618693134822166,1.470728793309439,4.686517783291977,0.46343593463002813,0.19813738808492862,0.0029568821914757876,0.0011334552477592582,0.054377221255556885,0.03366682711155386,0.9930585164914651,0.9338261203536842,0.0
122,4.315412186379928,35.15550041356492,1.486260454002389,4.635235732009925,0.4657954637289295,0.1911847884822865,0.0030888384219747733,0.0011951992260965287,0.055577319312600654,0.03457165350538688,0.9918997780369997,0.9343870563952754,0.0
